id,zipcode,price,median_price,condition,buy
2132200230,98019,325000.0,401250.0,3,Yes
2129700142,98019,201000.0,401250.0,5,Yes
2131200925,98019,331292.0,401250.0,3,Yes
4047200065,98019,400000.0,401250.0,3,Yes
255550150,98019,352000.0,401250.0,3,Yes
3782400040,98019,396000.0,401250.0,3,Yes
2131200065,98019,265800.0,401250.0,3,Yes
1326069151,98019,260000.0,401250.0,4,Yes
3782400190,98019,329500.0,401250.0,3,Yes
4047200950,98019,265000.0,401250.0,3,Yes
2133010290,98019,398000.0,401250.0,3,Yes
6672920050,98019,400000.0,401250.0,3,Yes
3782760280,98019,366000.0,401250.0,3,Yes
2129700525,98019,322000.0,401250.0,3,Yes
2131701410,98019,299950.0,401250.0,3,Yes
226109056,98019,170000.0,401250.0,3,Yes
4047200825,98019,400000.0,401250.0,3,Yes
4047200655,98019,336900.0,401250.0,4,Yes
2131700900,98019,283700.0,401250.0,4,Yes
782700120,98019,334200.0,401250.0,3,Yes
6672920150,98019,330000.0,401250.0,3,Yes
1559900110,98019,325000.0,401250.0,3,Yes
2130400150,98019,340000.0,401250.0,4,Yes
2426069085,98019,322500.0,401250.0,3,Yes
112900110,98019,345000.0,401250.0,3,Yes
9526500090,98019,400000.0,401250.0,3,Yes
782700150,98019,328000.0,401250.0,3,Yes
4047200820,98019,250000.0,401250.0,3,Yes
9429400060,98019,377000.0,401250.0,3,Yes
1776460140,98019,395000.0,401250.0,3,Yes
1776460110,98019,395000.0,401250.0,3,Yes
9429400170,98019,309620.0,401250.0,3,Yes
255550070,98019,330675.0,401250.0,3,Yes
255550100,98019,326000.0,401250.0,3,Yes
6865200140,98103,485000.0,550000.0,4,Yes
3362400431,98103,518500.0,550000.0,3,Yes
1994200024,98103,511000.0,550000.0,3,Yes
3362900810,98103,532170.0,550000.0,3,Yes
9468200125,98103,480000.0,550000.0,4,Yes
3797001895,98103,481000.0,550000.0,4,Yes
9521101455,98103,548000.0,550000.0,4,Yes
3363900111,98103,437500.0,550000.0,5,Yes
7821200390,98103,450000.0,550000.0,3,Yes
625049299,98103,482000.0,550000.0,3,Yes
6865200444,98103,531000.0,550000.0,3,Yes
3126049411,98103,340000.0,550000.0,3,Yes
510002519,98103,466000.0,550000.0,3,Yes
4310700570,98103,280300.0,550000.0,4,Yes
789000550,98103,415000.0,550000.0,3,Yes
3797000295,98103,492000.0,550000.0,3,Yes
3797001920,98103,310000.0,550000.0,4,Yes
993001629,98103,265000.0,550000.0,3,Yes
4310701600,98103,340000.0,550000.0,3,Yes
9468200140,98103,450000.0,550000.0,4,Yes
9473200105,98103,425000.0,550000.0,3,Yes
9550200310,98103,495000.0,550000.0,3,Yes
1529300435,98103,440000.0,550000.0,3,Yes
9521101221,98103,487250.0,550000.0,3,Yes
993002325,98103,430000.0,550000.0,4,Yes
3856901715,98103,470450.0,550000.0,3,Yes
4083800340,98103,462000.0,550000.0,3,Yes
9521100106,98103,440000.0,550000.0,3,Yes
1529300160,98103,405000.0,550000.0,4,Yes
1930301555,98103,500000.0,550000.0,3,Yes
993000046,98103,510000.0,550000.0,3,Yes
3126049094,98103,392450.0,550000.0,3,Yes
3797000830,98103,425000.0,550000.0,4,Yes
3362900696,98103,415000.0,550000.0,5,Yes
9465200181,98103,475000.0,550000.0,4,Yes
5540800100,98103,245000.0,550000.0,4,Yes
5511600245,98103,350000.0,550000.0,3,Yes
1646500785,98103,499000.0,550000.0,3,Yes
1994200031,98103,450000.0,550000.0,3,Yes
9521100586,98103,479000.0,550000.0,3,Yes
4310702787,98103,335000.0,550000.0,3,Yes
9136103130,98103,430000.0,550000.0,3,Yes
6431500283,98103,409500.0,550000.0,4,Yes
1931301105,98103,440000.0,550000.0,3,Yes
3797000300,98103,405000.0,550000.0,5,Yes
9523103001,98103,389000.0,550000.0,3,Yes
4083301645,98103,525000.0,550000.0,3,Yes
2919201095,98103,540000.0,550000.0,3,Yes
1257201295,98103,480000.0,550000.0,3,Yes
4310702775,98103,280000.0,550000.0,3,Yes
3126049436,98103,416000.0,550000.0,3,Yes
9521100855,98103,440000.0,550000.0,3,Yes
263000164,98103,425000.0,550000.0,4,Yes
263000291,98103,433500.0,550000.0,4,Yes
4459800100,98103,390000.0,550000.0,3,Yes
2917200615,98103,486700.0,550000.0,3,Yes
9551201295,98103,527500.0,550000.0,3,Yes
6046401105,98103,450000.0,550000.0,3,Yes
3362400615,98103,400000.0,550000.0,5,Yes
993001332,98103,407000.0,550000.0,3,Yes
3226049478,98103,430000.0,550000.0,4,Yes
1972200660,98103,465000.0,550000.0,3,Yes
6430500010,98103,547000.0,550000.0,5,Yes
6430000280,98103,453000.0,550000.0,3,Yes
7821200307,98103,515000.0,550000.0,4,Yes
1972202005,98103,475000.0,550000.0,4,Yes
6430500293,98103,395000.0,550000.0,4,Yes
3797000680,98103,549000.0,550000.0,5,Yes
3797001815,98103,532500.0,550000.0,4,Yes
9232900050,98103,300000.0,550000.0,4,Yes
9521100280,98103,480000.0,550000.0,3,Yes
263000280,98103,450000.0,550000.0,3,Yes
5540800130,98103,447500.0,550000.0,3,Yes
1324300091,98103,370000.0,550000.0,4,Yes
1972201856,98103,526000.0,550000.0,4,Yes
6815100095,98103,510000.0,550000.0,3,Yes
9524100050,98103,360000.0,550000.0,3,Yes
3363400655,98103,549000.0,550000.0,5,Yes
6431500280,98103,393000.0,550000.0,4,Yes
1931300425,98103,539000.0,550000.0,5,Yes
3126049439,98103,313000.0,550000.0,3,Yes
993000950,98103,320000.0,550000.0,3,Yes
993001330,98103,406100.0,550000.0,3,Yes
263000359,98103,355000.0,550000.0,3,Yes
9521100585,98103,499950.0,550000.0,3,Yes
6813600415,98103,515000.0,550000.0,3,Yes
4310700020,98103,280000.0,550000.0,3,Yes
993000873,98103,380500.0,550000.0,3,Yes
625049313,98103,460000.0,550000.0,3,Yes
6749700031,98103,345000.0,550000.0,3,Yes
1529300115,98103,455000.0,550000.0,4,Yes
4310700665,98103,450000.0,550000.0,3,Yes
6749700110,98103,342000.0,550000.0,3,Yes
510002506,98103,459500.0,550000.0,3,Yes
6046400755,98103,475000.0,550000.0,5,Yes
4310701577,98103,382000.0,550000.0,3,Yes
1972201965,98103,510000.0,550000.0,3,Yes
263000329,98103,349950.0,550000.0,3,Yes
263000040,98103,452000.0,550000.0,3,Yes
3797000745,98103,500000.0,550000.0,3,Yes
3363900155,98103,470000.0,550000.0,4,Yes
4310701565,98103,425000.0,550000.0,3,Yes
917000300,98103,452000.0,550000.0,3,Yes
6430500008,98103,428750.0,550000.0,4,Yes
8021700495,98103,503045.0,550000.0,3,Yes
2402100205,98103,412133.0,550000.0,3,Yes
6046401030,98103,432500.0,550000.0,3,Yes
4310701575,98103,429000.0,550000.0,3,Yes
1931300688,98103,533000.0,550000.0,3,Yes
4310702876,98103,398500.0,550000.0,3,Yes
2917200085,98103,350000.0,550000.0,3,Yes
7821200375,98103,432000.0,550000.0,4,Yes
6865200831,98103,475000.0,550000.0,3,Yes
91000320,98103,393000.0,550000.0,4,Yes
263000327,98103,400000.0,550000.0,3,Yes
1923800135,98103,495000.0,550000.0,4,Yes
1972202010,98103,435000.0,550000.0,3,Yes
6690500060,98103,530000.0,550000.0,3,Yes
1972200751,98103,485000.0,550000.0,3,Yes
1529300135,98103,338000.0,550000.0,4,Yes
1172000135,98103,446000.0,550000.0,4,Yes
789000520,98103,402500.0,550000.0,3,Yes
9530101670,98103,525000.0,550000.0,3,Yes
1972200696,98103,521000.0,550000.0,3,Yes
993002127,98103,436000.0,550000.0,3,Yes
3626039250,98103,283000.0,550000.0,4,Yes
6046400465,98103,397500.0,550000.0,3,Yes
3047700045,98103,525000.0,550000.0,3,Yes
1997200060,98103,270000.0,550000.0,3,Yes
5694501195,98103,438600.0,550000.0,3,Yes
6430000070,98103,355000.0,550000.0,4,Yes
1972202505,98103,543000.0,550000.0,3,Yes
1923300135,98103,365000.0,550000.0,4,Yes
6431000196,98103,519000.0,550000.0,4,Yes
9266700295,98103,397000.0,550000.0,3,Yes
1931300955,98103,525000.0,550000.0,3,Yes
9232900075,98103,314963.0,550000.0,3,Yes
8021700030,98103,371000.0,550000.0,3,Yes
4310702440,98103,355000.0,550000.0,3,Yes
6749700117,98103,350000.0,550000.0,3,Yes
9523102420,98103,535000.0,550000.0,4,Yes
993001342,98103,397500.0,550000.0,3,Yes
1172000150,98103,238000.0,550000.0,5,Yes
9136103026,98103,539000.0,550000.0,4,Yes
263000325,98103,349000.0,550000.0,3,Yes
3626039279,98103,395000.0,550000.0,3,Yes
3126049261,98103,259250.0,550000.0,3,Yes
3362401935,98103,549000.0,550000.0,4,Yes
9266701115,98103,488000.0,550000.0,3,Yes
9521101520,98103,543000.0,550000.0,4,Yes
993002247,98103,430000.0,550000.0,3,Yes
6813600365,98103,527950.0,550000.0,5,Yes
3797000205,98103,444000.0,550000.0,3,Yes
1930301540,98103,390000.0,550000.0,4,Yes
3797002160,98103,409950.0,550000.0,4,Yes
9136103027,98103,445000.0,550000.0,3,Yes
3797000330,98103,471001.0,550000.0,5,Yes
9523100458,98103,549000.0,550000.0,3,Yes
263000155,98103,418000.0,550000.0,4,Yes
8021701115,98103,549000.0,550000.0,5,Yes
9266701085,98103,409950.0,550000.0,5,Yes
625049281,98103,535000.0,550000.0,3,Yes
9266700256,98103,470000.0,550000.0,5,Yes
3362400472,98103,403000.0,550000.0,4,Yes
1529300410,98103,365000.0,550000.0,4,Yes
2917200365,98103,445434.0,550000.0,3,Yes
1930300915,98103,525000.0,550000.0,3,Yes
3797000035,98103,430000.0,550000.0,5,Yes
4083304700,98103,488000.0,550000.0,3,Yes
1931300870,98103,355000.0,550000.0,4,Yes
9266700175,98103,415000.0,550000.0,4,Yes
1972201960,98103,513000.0,550000.0,3,Yes
3626039268,98103,540000.0,550000.0,3,Yes
1972202320,98103,380000.0,550000.0,3,Yes
2917200675,98103,340000.0,550000.0,4,Yes
4340610080,98103,269500.0,550000.0,3,Yes
3126049415,98103,388000.0,550000.0,3,Yes
8021700725,98103,422500.0,550000.0,3,Yes
2306400010,98103,500000.0,550000.0,4,Yes
4310701330,98103,415000.0,550000.0,4,Yes
3797001900,98103,360000.0,550000.0,3,Yes
1972201305,98103,500000.0,550000.0,3,Yes
3975400190,98103,509000.0,550000.0,4,Yes
2508000020,98103,250000.0,550000.0,3,Yes
3226049530,98103,465000.0,550000.0,3,Yes
9482700440,98103,533000.0,550000.0,3,Yes
6430500086,98103,341000.0,550000.0,3,Yes
4310702759,98103,326000.0,550000.0,3,Yes
9267200345,98103,342000.0,550000.0,3,Yes
6813600440,98103,442000.0,550000.0,3,Yes
6431500122,98103,520000.0,550000.0,5,Yes
9523102040,98103,440000.0,550000.0,3,Yes
6430000275,98103,485000.0,550000.0,3,Yes
480000170,98103,480000.0,550000.0,3,Yes
1972200698,98103,474800.0,550000.0,3,Yes
6046401300,98103,428000.0,550000.0,3,Yes
1532300155,98103,425000.0,550000.0,4,Yes
3626039229,98103,340000.0,550000.0,3,Yes
9266700845,98103,325000.0,550000.0,3,Yes
1931300850,98103,427000.0,550000.0,3,Yes
2917200475,98103,430000.0,550000.0,3,Yes
8032700175,98103,420000.0,550000.0,3,Yes
4310700778,98103,539950.0,550000.0,3,Yes
9465200405,98103,412000.0,550000.0,4,Yes
9550200650,98103,499000.0,550000.0,4,Yes
6430500219,98103,415000.0,550000.0,4,Yes
1994200040,98103,538000.0,550000.0,3,Yes
3126049517,98103,413450.0,550000.0,3,Yes
993002225,98103,405000.0,550000.0,3,Yes
3226049054,98103,526500.0,550000.0,4,Yes
5694500386,98103,399950.0,550000.0,3,Yes
1972201161,98103,435000.0,550000.0,5,Yes
6430500191,98103,315000.0,550000.0,3,Yes
1324300018,98103,476000.0,550000.0,3,Yes
6865200981,98103,517000.0,550000.0,4,Yes
1972202023,98103,504500.0,550000.0,3,Yes
1972200325,98103,530000.0,550000.0,3,Yes
1972200382,98103,387000.0,550000.0,3,Yes
1997200245,98103,540000.0,550000.0,5,Yes
993002177,98103,345000.0,550000.0,3,Yes
4340610040,98103,312500.0,550000.0,3,Yes
1048000160,98103,504200.0,550000.0,3,Yes
306000565,98103,290000.0,550000.0,3,Yes
3362400125,98103,405000.0,550000.0,3,Yes
6749700004,98103,291000.0,550000.0,3,Yes
4310702918,98103,345000.0,550000.0,3,Yes
1048000060,98103,543000.0,550000.0,3,Yes
5676000004,98103,399000.0,550000.0,3,Yes
4310702858,98103,414950.0,550000.0,3,Yes
1972201963,98103,523950.0,550000.0,3,Yes
993000136,98103,449950.0,550000.0,3,Yes
9267200226,98103,436110.0,550000.0,3,Yes
263000253,98103,380000.0,550000.0,3,Yes
3362400432,98103,547500.0,550000.0,3,Yes
9524100207,98103,245000.0,550000.0,3,Yes
3126049446,98103,343000.0,550000.0,3,Yes
993000307,98103,360000.0,550000.0,3,Yes
1972201964,98103,500000.0,550000.0,3,Yes
6749700006,98103,306000.0,550000.0,3,Yes
1972200426,98103,525000.0,550000.0,3,Yes
263000255,98103,375000.0,550000.0,3,Yes
3362401758,98103,467000.0,550000.0,3,Yes
993001914,98103,344000.0,550000.0,3,Yes
3126049501,98103,385000.0,550000.0,3,Yes
293670040,98103,482500.0,550000.0,3,Yes
993000315,98103,379000.0,550000.0,3,Yes
4310702837,98103,375000.0,550000.0,3,Yes
4310703083,98103,355000.0,550000.0,3,Yes
1931300308,98103,500000.0,550000.0,3,Yes
2919700107,98103,319950.0,550000.0,3,Yes
1972200259,98103,425000.0,550000.0,3,Yes
625049359,98103,515000.0,550000.0,3,Yes
4310701421,98103,350000.0,550000.0,3,Yes
6749700002,98103,376000.0,550000.0,3,Yes
3126049500,98103,359000.0,550000.0,3,Yes
1931300977,98103,500000.0,550000.0,3,Yes
9524100196,98103,239000.0,550000.0,3,Yes
4083306616,98103,450000.0,550000.0,3,Yes
993002108,98103,399995.0,550000.0,3,Yes
993000327,98103,369950.0,550000.0,3,Yes
9524100322,98103,375000.0,550000.0,3,Yes
6749700063,98103,356000.0,550000.0,3,Yes
993000308,98103,401000.0,550000.0,3,Yes
5695000142,98103,420000.0,550000.0,3,Yes
9267200062,98103,336000.0,550000.0,3,Yes
993001563,98103,355000.0,550000.0,3,Yes
2919700109,98103,350000.0,550000.0,3,Yes
263000006,98103,375000.0,550000.0,3,Yes
3362401763,98103,441750.0,550000.0,3,Yes
4083300098,98103,453000.0,550000.0,3,Yes
5694500497,98103,539900.0,550000.0,3,Yes
263000009,98103,375000.0,550000.0,3,Yes
9266700190,98103,245000.0,550000.0,4,Yes
993001976,98103,344000.0,550000.0,3,Yes
6431000748,98103,331000.0,550000.0,3,Yes
9521100301,98103,339950.0,550000.0,3,Yes
3126049498,98103,370000.0,550000.0,3,Yes
9521100214,98103,455000.0,550000.0,3,Yes
993001961,98103,374950.0,550000.0,3,Yes
9523100712,98103,485000.0,550000.0,3,Yes
5676000008,98103,410000.0,550000.0,3,Yes
4310702838,98103,375000.0,550000.0,3,Yes
6431000749,98103,349000.0,550000.0,3,Yes
3362401761,98103,450000.0,550000.0,3,Yes
3226049565,98103,504600.0,550000.0,3,Yes
5694000706,98103,535000.0,550000.0,3,Yes
6431000987,98103,385000.0,550000.0,3,Yes
9521100866,98103,482000.0,550000.0,3,Yes
9521100867,98103,475000.0,550000.0,3,Yes
1972200227,98103,459000.0,550000.0,3,Yes
1931300412,98103,475000.0,550000.0,3,Yes
1972201967,98103,520000.0,550000.0,3,Yes
263000018,98103,360000.0,550000.0,3,Yes
16000397,98002,189000.0,235000.0,4,Yes
1202000200,98002,233000.0,235000.0,5,Yes
6131600075,98002,225000.0,235000.0,4,Yes
9500900135,98002,200000.0,235000.0,4,Yes
6131600060,98002,214000.0,235000.0,4,Yes
3224800075,98002,234000.0,235000.0,4,Yes
16000435,98002,218500.0,235000.0,4,Yes
1450100070,98002,208000.0,235000.0,5,Yes
1821059264,98002,224000.0,235000.0,4,Yes
3915500045,98002,180000.0,235000.0,4,Yes
7335400400,98002,176250.0,235000.0,4,Yes
7345000340,98002,208000.0,235000.0,4,Yes
3313600340,98002,183000.0,235000.0,4,Yes
8698600055,98002,210000.0,235000.0,4,Yes
835000055,98002,175000.0,235000.0,4,Yes
3021059155,98002,161500.0,235000.0,5,Yes
16000015,98002,219950.0,235000.0,3,Yes
2891000750,98002,222000.0,235000.0,3,Yes
7877400266,98002,206000.0,235000.0,4,Yes
2891100820,98002,213500.0,235000.0,4,Yes
7468900245,98002,188200.0,235000.0,4,Yes
7335400215,98002,95000.0,235000.0,4,Yes
7140800100,98002,125000.0,235000.0,4,Yes
7338000850,98002,183000.0,235000.0,4,Yes
7116500705,98002,156000.0,235000.0,4,Yes
3313600266,98002,190000.0,235000.0,3,Yes
2891000680,98002,195000.0,235000.0,4,Yes
6858700225,98002,199950.0,235000.0,4,Yes
7140600190,98002,233500.0,235000.0,4,Yes
7116000425,98002,150000.0,235000.0,5,Yes
7338001190,98002,215000.0,235000.0,4,Yes
8698100170,98002,111300.0,235000.0,4,Yes
1735800050,98002,142500.0,235000.0,4,Yes
7331900290,98002,230000.0,235000.0,4,Yes
3802000020,98002,154950.0,235000.0,4,Yes
304000380,98002,197000.0,235000.0,4,Yes
4399210130,98002,225500.0,235000.0,4,Yes
7335400500,98002,194900.0,235000.0,4,Yes
7338000950,98002,187000.0,235000.0,3,Yes
1450300050,98002,224950.0,235000.0,4,Yes
7335400345,98002,135000.0,235000.0,4,Yes
5198600005,98002,195000.0,235000.0,4,Yes
1921059310,98002,193000.0,235000.0,3,Yes
3141600210,98002,186000.0,235000.0,3,Yes
9500900110,98002,224000.0,235000.0,3,Yes
1821059067,98002,200000.0,235000.0,4,Yes
1018000110,98002,224000.0,235000.0,4,Yes
1202000140,98002,160000.0,235000.0,4,Yes
3339900640,98002,200000.0,235000.0,5,Yes
2648500030,98002,112000.0,235000.0,3,Yes
2648000071,98002,225000.0,235000.0,3,Yes
1921059235,98002,215000.0,235000.0,5,Yes
1450100390,98002,125000.0,235000.0,3,Yes
7345200400,98002,205000.0,235000.0,4,Yes
7338000270,98002,184500.0,235000.0,3,Yes
1921059045,98002,195000.0,235000.0,4,Yes
7889000160,98002,222000.0,235000.0,4,Yes
7140600055,98002,207000.0,235000.0,4,Yes
7116500125,98002,189000.0,235000.0,5,Yes
7338000800,98002,185000.0,235000.0,4,Yes
7468900270,98002,140000.0,235000.0,4,Yes
7116000350,98002,128750.0,235000.0,3,Yes
6131600240,98002,190000.0,235000.0,4,Yes
8698600395,98002,150000.0,235000.0,3,Yes
5125400385,98002,220000.0,235000.0,4,Yes
7338000150,98002,160000.0,235000.0,4,Yes
1450000210,98002,179500.0,235000.0,4,Yes
7338000730,98002,167000.0,235000.0,4,Yes
8581400450,98002,159995.0,235000.0,5,Yes
2597500840,98002,209950.0,235000.0,4,Yes
3224900130,98002,223000.0,235000.0,4,Yes
1450100020,98002,208000.0,235000.0,4,Yes
6131600285,98002,195500.0,235000.0,4,Yes
5198600010,98002,180000.0,235000.0,4,Yes
1450100420,98002,205000.0,235000.0,5,Yes
6131600255,98002,202500.0,235000.0,5,Yes
1450000050,98002,201000.0,235000.0,4,Yes
7116000225,98002,190000.0,235000.0,4,Yes
9150100020,98002,189000.0,235000.0,5,Yes
7468900235,98002,163500.0,235000.0,4,Yes
7140600225,98002,137000.0,235000.0,4,Yes
6138000095,98002,219000.0,235000.0,3,Yes
7335400020,98002,219500.0,235000.0,5,Yes
1018000276,98002,217000.0,235000.0,3,Yes
7345000120,98002,206000.0,235000.0,4,Yes
4472000040,98002,230000.0,235000.0,3,Yes
2891000610,98002,148900.0,235000.0,3,Yes
2891000450,98002,229500.0,235000.0,4,Yes
8581400015,98002,189900.0,235000.0,5,Yes
7345200650,98002,219200.0,235000.0,4,Yes
7116500925,98002,206000.0,235000.0,3,Yes
4399210110,98002,232603.0,235000.0,4,Yes
9499200220,98002,234000.0,235000.0,5,Yes
3313600077,98002,185000.0,235000.0,4,Yes
7335400065,98002,229950.0,235000.0,5,Yes
7877400245,98002,193000.0,235000.0,4,Yes
301402280,98002,223990.0,235000.0,3,Yes
2426039314,98133,280000.0,375000.0,3,Yes
1755700060,98133,371500.0,375000.0,5,Yes
1999700045,98133,313000.0,375000.0,3,Yes
405100295,98133,265000.0,375000.0,3,Yes
2231500030,98133,315000.0,375000.0,5,Yes
7282300125,98133,330000.0,375000.0,3,Yes
2827100070,98133,290000.0,375000.0,3,Yes
4402700070,98133,300000.0,375000.0,4,Yes
6411600069,98133,325000.0,375000.0,4,Yes
6145600041,98133,306000.0,375000.0,3,Yes
1139000069,98133,320000.0,375000.0,3,Yes
726049190,98133,287500.0,375000.0,4,Yes
6450303785,98133,320000.0,375000.0,3,Yes
8730000270,98133,359000.0,375000.0,3,Yes
2224700136,98133,315000.0,375000.0,4,Yes
7283900012,98133,275000.0,375000.0,3,Yes
390100060,98133,325000.0,375000.0,3,Yes
9158100116,98133,285000.0,375000.0,3,Yes
6149700350,98133,343000.0,375000.0,3,Yes
7276100282,98133,320000.0,375000.0,3,Yes
2026049155,98133,372500.0,375000.0,4,Yes
4292300024,98133,350000.0,375000.0,3,Yes
2228900270,98133,215000.0,375000.0,4,Yes
6414600070,98133,210000.0,375000.0,3,Yes
1785500132,98133,293000.0,375000.0,3,Yes
8911000030,98133,355000.0,375000.0,4,Yes
414100295,98133,275000.0,375000.0,4,Yes
6414600262,98133,365000.0,375000.0,3,Yes
5306100240,98133,339950.0,375000.0,3,Yes
8730000260,98133,369950.0,375000.0,3,Yes
3034200885,98133,290000.0,375000.0,3,Yes
9371700125,98133,254000.0,375000.0,4,Yes
6300000693,98133,233000.0,375000.0,3,Yes
6414600260,98133,345000.0,375000.0,3,Yes
4358700186,98133,275000.0,375000.0,3,Yes
6300500505,98133,359950.0,375000.0,3,Yes
8910500238,98133,343000.0,375000.0,3,Yes
9371700132,98133,374150.0,375000.0,4,Yes
7655900038,98133,296000.0,375000.0,3,Yes
6450302900,98133,329500.0,375000.0,4,Yes
6145600900,98133,325000.0,375000.0,3,Yes
1445200110,98133,275000.0,375000.0,3,Yes
726049184,98133,294000.0,375000.0,5,Yes
6450303820,98133,245000.0,375000.0,3,Yes
9325800110,98133,289950.0,375000.0,4,Yes
6149700405,98133,210000.0,375000.0,4,Yes
2426039313,98133,277500.0,375000.0,3,Yes
1844500025,98133,355000.0,375000.0,4,Yes
1326039039,98133,334550.0,375000.0,3,Yes
6145602355,98133,325000.0,375000.0,4,Yes
726049202,98133,335000.0,375000.0,4,Yes
7282900025,98133,250000.0,375000.0,3,Yes
726049232,98133,350000.0,375000.0,3,Yes
396100025,98133,339999.0,375000.0,5,Yes
6713700025,98133,300000.0,375000.0,4,Yes
6450301690,98133,210000.0,375000.0,3,Yes
2644900110,98133,370000.0,375000.0,4,Yes
6145601810,98133,358803.0,375000.0,3,Yes
173000025,98133,316000.0,375000.0,4,Yes
6150200375,98133,227000.0,375000.0,3,Yes
4468400214,98133,318000.0,375000.0,3,Yes
6671900130,98133,370000.0,375000.0,5,Yes
1074100020,98133,299000.0,375000.0,3,Yes
6450304600,98133,315000.0,375000.0,4,Yes
3293700221,98133,280000.0,375000.0,3,Yes
2783100050,98133,334000.0,375000.0,3,Yes
7283900010,98133,350000.0,375000.0,4,Yes
7282300095,98133,295000.0,375000.0,4,Yes
507100020,98133,270000.0,375000.0,3,Yes
5666300010,98133,302000.0,375000.0,4,Yes
6145600285,98133,300000.0,375000.0,4,Yes
1873400020,98133,340000.0,375000.0,3,Yes
6190701483,98133,364000.0,375000.0,4,Yes
414100630,98133,335000.0,375000.0,5,Yes
6149700380,98133,299900.0,375000.0,3,Yes
5253300387,98133,215000.0,375000.0,3,Yes
2071700010,98133,340000.0,375000.0,3,Yes
6300000364,98133,235000.0,375000.0,3,Yes
1473200170,98133,305000.0,375000.0,3,Yes
507100005,98133,285000.0,375000.0,3,Yes
2881700547,98133,221000.0,375000.0,3,Yes
9141100005,98133,285000.0,375000.0,3,Yes
6150700169,98133,304700.0,375000.0,4,Yes
1473200130,98133,303000.0,375000.0,3,Yes
6145602125,98133,295000.0,375000.0,3,Yes
4358700188,98133,305000.0,375000.0,3,Yes
2231800020,98133,366000.0,375000.0,5,Yes
626049091,98133,275500.0,375000.0,5,Yes
626049058,98133,275000.0,375000.0,3,Yes
6300000212,98133,265000.0,375000.0,3,Yes
6450302175,98133,342450.0,375000.0,3,Yes
748000145,98133,335000.0,375000.0,4,Yes
3918400028,98133,367000.0,375000.0,3,Yes
6145602240,98133,369000.0,375000.0,3,Yes
7276100145,98133,344950.0,375000.0,5,Yes
6150200330,98133,358000.0,375000.0,3,Yes
1473200150,98133,315000.0,375000.0,3,Yes
6145600410,98133,290000.0,375000.0,4,Yes
4343800100,98133,315000.0,375000.0,3,Yes
3368900084,98133,275000.0,375000.0,4,Yes
8730000210,98133,355000.0,375000.0,3,Yes
2228900191,98133,340000.0,375000.0,3,Yes
2291400236,98133,363000.0,375000.0,3,Yes
4468400211,98133,205000.0,375000.0,3,Yes
5562100325,98133,305000.0,375000.0,4,Yes
6450301220,98133,264000.0,375000.0,3,Yes
396100110,98133,282613.0,375000.0,4,Yes
1926049210,98133,372500.0,375000.0,4,Yes
1926049326,98133,305000.0,375000.0,3,Yes
6150200060,98133,370037.0,375000.0,4,Yes
2645500013,98133,336500.0,375000.0,3,Yes
3918400013,98133,337000.0,375000.0,3,Yes
6300500105,98133,304000.0,375000.0,3,Yes
1073100030,98133,365000.0,375000.0,3,Yes
2291400350,98133,317000.0,375000.0,3,Yes
1397300055,98133,268500.0,375000.0,4,Yes
3293700496,98133,270000.0,375000.0,5,Yes
6145600955,98133,329000.0,375000.0,3,Yes
3034200247,98133,360000.0,375000.0,3,Yes
164000267,98133,311300.0,375000.0,4,Yes
162500030,98133,324000.0,375000.0,4,Yes
6450304260,98133,294000.0,375000.0,4,Yes
6300000400,98133,320000.0,375000.0,3,Yes
6141100320,98133,245000.0,375000.0,3,Yes
414100045,98133,344950.0,375000.0,4,Yes
2881700046,98133,310000.0,375000.0,3,Yes
8910500226,98133,370350.0,375000.0,3,Yes
2239000016,98133,324000.0,375000.0,3,Yes
5469000140,98133,373000.0,375000.0,4,Yes
2426039247,98133,299950.0,375000.0,3,Yes
6145601819,98133,278750.0,375000.0,4,Yes
8911000445,98133,329000.0,375000.0,4,Yes
6300000320,98133,359950.0,375000.0,4,Yes
6150700394,98133,365000.0,375000.0,3,Yes
3531900060,98133,345000.0,375000.0,3,Yes
7283900521,98133,352500.0,375000.0,3,Yes
7287700059,98133,367950.0,375000.0,4,Yes
6300000368,98133,248500.0,375000.0,3,Yes
2291400341,98133,311600.0,375000.0,3,Yes
6150200435,98133,230000.0,375000.0,4,Yes
2291400342,98133,280000.0,375000.0,3,Yes
6450304630,98133,229000.0,375000.0,3,Yes
2644900149,98133,364000.0,375000.0,3,Yes
9438300035,98133,355000.0,375000.0,3,Yes
6415100331,98133,312500.0,375000.0,3,Yes
3705900124,98133,302000.0,375000.0,5,Yes
6150200180,98133,290000.0,375000.0,3,Yes
9310300211,98133,284000.0,375000.0,3,Yes
8910500150,98133,329932.0,375000.0,3,Yes
7655900062,98133,305240.0,375000.0,3,Yes
9310300175,98133,225000.0,375000.0,3,Yes
415100085,98133,350000.0,375000.0,5,Yes
7819000040,98133,295000.0,375000.0,3,Yes
164000174,98133,300000.0,375000.0,3,Yes
7017200120,98133,358000.0,375000.0,3,Yes
1072100085,98133,310000.0,375000.0,3,Yes
6145601312,98133,322000.0,375000.0,3,Yes
7771300035,98133,328000.0,375000.0,3,Yes
4402700230,98133,352500.0,375000.0,3,Yes
7771300155,98133,332500.0,375000.0,4,Yes
6672500040,98133,334500.0,375000.0,3,Yes
2807100155,98133,240000.0,375000.0,3,Yes
